,timestamp,username,1_attractive_title,1_attractive_style,1_attractive_theme,2_originality_title,2_originality_style,2_originality_theme,3_relevance,4_creativity_title,4_creativity_synopsis,4_creativity_comment,5_authorship_title,5_authorship_synopsis,5_authorship_comment,6_anthology,6_readers_opinion,6_critics_opinion,6_own_voice,6_comment,title,title_id,synopsis_writer,title_writer,experiment
82,2024/04/01 6:57:50 PM GMT+2,Expert1,2,1,1,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor consagrado.,Una inteligencia artificial.,,1,1,2,1,,Song of the captive moon,Canción de la Luna cautiva,gpt4_en,machine,ENGLISH
83,2024/04/02 1:08:07 PM GMT+2,Expert2,2,2,1,2,1,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor consagrado.,Un escritor novel.,,1,2,2,1,,Song of the captive moon,Canción de la Luna cautiva,gpt4_en,machine,ENGLISH
84,2024/04/01 10:59:11 AM GMT+2,Expert2,2,0,0,2,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,0,,Un escritor consagrado.,Una inteligencia artificial.,,1,2,3,0,,"Spanish Youth, keep trying","Juventud española, sigue intentándolo",gpt4_en,patricio,ENGLISH
85,2024/04/01 12:37:27 PM GMT+2,Expert1,2,1,1,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor consagrado.,Una inteligencia artificial.,,1,2,2,2,,"Spanish Youth, keep trying","Juventud española, sigue intentándolo",gpt4_en,patricio,ENGLISH
86,2024/04/03 12:18:21 AM GMT+2,Expert3,1,0,1,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,"Spanish Youth, keep trying","Juventud española, sigue intentándolo",gpt4_en,patricio,ENGLISH
87,2024/03/31 10:19:52 PM GMT+2,Expert1,2,2,1,2,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",2,1,,Un escritor novel.,Una inteligencia artificial.,,2,1,1,2,,Sparks in the dark,Destellos en la oscuridad,gpt4_en,machine,ENGLISH
88,2024/04/02 2:50:58 PM GMT+2,Expert2,0,0,0,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Un escritor novel.,Una inteligencia artificial.,,0,1,2,0,,Sparks in the dark,Destellos en la oscuridad,gpt4_en,machine,ENGLISH
89,2024/04/02 4:15:51 PM GMT+2,Expert3,0,0,0,0,0,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,2,0,,Sparks in the dark,Destellos en la oscuridad,gpt4_en,machine,ENGLISH
90,2024/04/01 8:26:28 PM GMT+2,Expert1,2,1,1,1,1,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor consagrado.,Una inteligencia artificial.,,0,2,2,1,,The awakening of the aurora,El despertar de la Aurora,gpt4_en,machine,ENGLISH
91,2024/04/03 11:17:19 AM GMT+2,Expert3,0,1,0,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The awakening of the aurora,El despertar de la Aurora,gpt4_en,machine,ENGLISH
92,2024/04/03 4:33:33 PM GMT+2,Expert2,1,0,0,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,2,0,,The awakening of the aurora,El despertar de la Aurora,gpt4_en,machine,ENGLISH
93,2024/04/02 12:35:22 PM GMT+2,Expert1,2,2,1,1,1,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Un escritor novel.,Un escritor novel.,,1,1,2,1,,The crystal labyrinth,El laberinto de cristal,gpt4_en,machine,ENGLISH
94,2024/04/02 2:38:43 PM GMT+2,Expert2,0,0,0,0,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,2,0,,The crystal labyrinth,El laberinto de cristal,gpt4_en,machine,ENGLISH
95,2024/04/03 11:29:22 AM GMT+2,Expert3,0,0,0,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The crystal labyrinth,El laberinto de cristal,gpt4_en,machine,ENGLISH
96,2024/03/28 12:27:09 AM GMT+2,Expert2,2,0,1,2,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,0,,Un escritor consagrado.,Un escritor consagrado.,,1,2,3,2,,The day after Groundhog day,El día después del día después del Día de la Marmota,gpt4_en,patricio,ENGLISH
97,2024/04/01 7:01:57 PM GMT+2,Expert3,1,0,0,1,0,0,La relación entre el título y la sinopsis es casi irrelevante.,0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,The day after Groundhog day,El día después del día después del Día de la Marmota,gpt4_en,patricio,ENGLISH
98,2024/04/02 2:00:21 PM GMT+2,Expert1,2,1,1,2,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor novel.,Una inteligencia artificial.,,1,2,1,1,,The day after Groundhog day,El día después del día después del Día de la Marmota,gpt4_en,patricio,ENGLISH
99,2024/03/28 6:07:16 PM GMT+2,Expert2,0,0,1,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,The delights of the garden of delights,Las delicias del Jardín de las Delicias,gpt4_en,patricio,ENGLISH
100,2024/03/31 9:51:27 AM GMT+2,Expert3,1,3,2,1,3,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",0,3,,Una inteligencia artificial.,Un escritor consagrado.,,2,2,2,2,,The delights of the garden of delights,Las delicias del Jardín de las Delicias,gpt4_en,patricio,ENGLISH
101,2024/04/01 2:25:48 PM GMT+2,Expert1,0,2,1,0,1,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,1,2,1,,The delights of the garden of delights,Las delicias del Jardín de las Delicias,gpt4_en,patricio,ENGLISH
102,2024/03/31 7:30:33 PM GMT+2,Expert1,2,1,1,2,1,1,La relación entre el título y la sinopsis es casi irrelevante.,1,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,1,2,2,,The echo of silenced voices,El eco de las voces silenciadas,gpt4_en,machine,ENGLISH
103,2024/04/01 10:51:06 AM GMT+2,Expert2,0,0,1,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Un escritor novel.,,0,2,2,0,,The echo of silenced voices,El eco de las voces silenciadas,gpt4_en,machine,ENGLISH
104,2024/04/03 10:15:14 AM GMT+2,Expert3,0,0,0,0,0,0,La relación entre el título y la sinopsis es casi irrelevante.,0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The echo of silenced voices,El eco de las voces silenciadas,gpt4_en,machine,ENGLISH
105,2024/04/01 11:12:53 AM GMT+2,Expert2,0,0,0,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,Nada en este texto despierta el menor interés en el lector.,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,the forgotten melody,La melodía olvidada,gpt4_en,machine,ENGLISH
106,2024/04/01 5:10:29 PM GMT+2,Expert3,1,0,0,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,the forgotten melody,La melodía olvidada,gpt4_en,machine,ENGLISH
107,2024/04/02 5:55:45 PM GMT+2,Expert1,1,1,1,1,1,0,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,2,,Una inteligencia artificial.,Un escritor consagrado.,,2,1,1,1,,the forgotten melody,La melodía olvidada,gpt4_en,machine,ENGLISH
108,2024/03/29 12:29:32 AM GMT+2,Expert2,1,0,0,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,"El estilo es tan vacío, que se termina el texto sin haber entendido qué pasa en la película.",Una inteligencia artificial.,Una inteligencia artificial.,,1,2,3,0,,The garden of withered dreams,El jardín de los sueños marchitos,gpt4_en,machine,ENGLISH
109,2024/04/01 6:35:17 PM GMT+2,Expert3,0,0,0,0,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,2,0,,The garden of withered dreams,El jardín de los sueños marchitos,gpt4_en,machine,ENGLISH
110,2024/04/02 1:00:39 PM GMT+2,Expert1,1,1,1,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Una inteligencia artificial.,Un escritor novel.,,1,1,2,1,,The garden of withered dreams,El jardín de los sueños marchitos,gpt4_en,machine,ENGLISH
111,2024/04/02 11:06:38 AM GMT+2,Expert2,2,0,2,2,1,2,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,2,"Sinopsis: La historia me parece bastante creativa (es lo que marco en la pregunta), pero el estilo me parece casi totalmente formulaico (nada creativo).",Un escritor novel.,Una inteligencia artificial.,,0,2,2,0,,The inverted city,La ciudad invertida,gpt4_en,machine,ENGLISH
112,2024/04/02 1:52:00 PM GMT+2,Expert1,2,2,1,2,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The inverted city,La ciudad invertida,gpt4_en,machine,ENGLISH
113,2024/04/03 11:25:17 AM GMT+2,Expert3,0,0,0,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The inverted city,La ciudad invertida,gpt4_en,machine,ENGLISH
114,2024/03/31 2:29:26 PM GMT+2,Expert3,1,1,1,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Una inteligencia artificial.,Un escritor novel.,,1,2,3,1,,The journey of the dawn,La travesía del Alba,gpt4_en,machine,ENGLISH
115,2024/03/31 6:19:31 PM GMT+2,Expert1,2,1,2,2,1,1,"Hay cierta relación entre el título y la sinopsis, aunque no evidente.",1,1,,Un escritor consagrado.,Una inteligencia artificial.,,2,2,2,2,,The journey of the dawn,La travesía del Alba,gpt4_en,machine,ENGLISH
116,2024/04/01 10:43:59 AM GMT+2,Expert2,0,0,0,1,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,The journey of the dawn,La travesía del Alba,gpt4_en,machine,ENGLISH
117,2024/04/01 3:43:58 PM GMT+2,Expert2,2,0,1,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,"I'm sorry, but WHY is everyone called Elena, Elina, Elara, Elián, Elías, Elowen, Eleanor, Elona, Eliella, Elicit, Elemental...? Oh, and Esperanza. ",Una inteligencia artificial.,Una inteligencia artificial.,,0,2,3,0,,The last flight of the butterfly,El último vuelo de la mariposa,gpt4_en,machine,ENGLISH
118,2024/04/01 7:18:25 PM GMT+2,Expert3,1,0,0,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The last flight of the butterfly,El último vuelo de la mariposa,gpt4_en,machine,ENGLISH
119,2024/04/01 8:12:08 PM GMT+2,Expert1,1,1,1,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The last flight of the butterfly,El último vuelo de la mariposa,gpt4_en,machine,ENGLISH
120,2024/03/31 2:14:39 PM GMT+2,Expert3,0,1,1,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Una inteligencia artificial.,Un escritor novel.,,1,2,2,0,,The last journey of Santiago Calatrava,El último viaje de Santiago Calatrava,gpt4_en,patricio,ENGLISH
121,2024/03/31 5:51:35 PM GMT+2,Expert1,3,3,2,3,3,3,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",2,2,,Una inteligencia artificial.,Un escritor consagrado.,,3,1,2,3,,The last journey of Santiago Calatrava,El último viaje de Santiago Calatrava,gpt4_en,patricio,ENGLISH
122,2024/04/02 2:53:56 PM GMT+2,Expert2,0,0,0,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,1,2,0,,The last journey of Santiago Calatrava,El último viaje de Santiago Calatrava,gpt4_en,patricio,ENGLISH
123,2024/03/28 11:59:23 PM GMT+2,Expert2,1,1,2,2,1,2,"Hay mucha relación entre el título y la sinopsis y, además, el vínculo es sorprendente, la forma de desarrollar el título es original.",1,2,"La trama (argumento) es ""bastante creativa"", pero el estilo de la sinopsis es demasiado convencional (sería ""levemente creativa).",Un escritor novel.,Un escritor novel.,,1,2,2,1,,The last laugh of that year,La última risa de aquel año,gpt4_en,patricio,ENGLISH
124,2024/04/01 12:13:35 PM GMT+2,Expert3,1,1,1,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Un escritor novel.,Un escritor novel.,,1,2,2,1,,The last laugh of that year,La última risa de aquel año,gpt4_en,patricio,ENGLISH
125,2024/04/02 11:25:37 AM GMT+2,Expert1,1,2,1,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The last laugh of that year,La última risa de aquel año,gpt4_en,patricio,ENGLISH
126,2024/04/01 4:16:41 PM GMT+2,Expert2,2,0,0,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,1,2,0,,The last night on Earth,La última noche en la Tierra,gpt4_en,machine,ENGLISH
127,2024/04/02 1:42:58 PM GMT+2,Expert1,2,1,1,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The last night on Earth,La última noche en la Tierra,gpt4_en,machine,ENGLISH
128,2024/04/03 12:38:37 AM GMT+2,Expert3,0,0,0,0,0,0,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",0,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The last night on Earth,La última noche en la Tierra,gpt4_en,machine,ENGLISH
129,2024/04/01 1:57:32 PM GMT+2,Expert1,2,1,1,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,2,,Un escritor consagrado.,Una inteligencia artificial.,,3,1,1,2,,The Lego woman,La mujer Lego,gpt4_en,patricio,ENGLISH
130,2024/04/02 11:20:41 AM GMT+2,Expert2,2,2,1,2,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",2,1,,Un escritor novel.,Un escritor novel.,,2,2,2,2,,The Lego woman,La mujer Lego,gpt4_en,patricio,ENGLISH
131,2024/04/03 12:43:12 AM GMT+2,Expert3,1,0,1,1,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Una inteligencia artificial.,Una inteligencia artificial.,,1,2,2,1,,The Lego woman,La mujer Lego,gpt4_en,patricio,ENGLISH
132,2024/04/01 10:14:17 PM GMT+2,Expert2,1,1,0,2,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,1,2,0,,The mosaic of time,El mosaico del tiempo,gpt4_en,machine,ENGLISH
133,2024/04/02 12:13:24 PM GMT+2,Expert1,1,1,2,1,1,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,1,,Un escritor novel.,Una inteligencia artificial.,,1,2,2,1,,The mosaic of time,El mosaico del tiempo,gpt4_en,machine,ENGLISH
134,2024/04/03 11:08:00 AM GMT+2,Expert3,0,0,0,0,0,0,La relación entre el título y la sinopsis es casi irrelevante.,0,0,,Una inteligencia artificial.,Una inteligencia artificial.,,0,2,2,0,,The mosaic of time,El mosaico del tiempo,gpt4_en,machine,ENGLISH
135,2024/04/01 3:35:15 PM GMT+2,Expert2,1,0,1,2,0,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,0,"El texto referencia una novela, no una película.",Un escritor consagrado.,Una inteligencia artificial.,,0,2,2,0,,The national red button,El Botón Rojo nacional,gpt4_en,patricio,ENGLISH
136,2024/04/01 7:45:24 PM GMT+2,Expert1,0,2,1,1,2,1,"Hay mucha relación entre el título y la sinopsis y, de hecho, el desarrollo del texto es predecible a partir del título.",1,2,,Una inteligencia artificial.,Un escritor novel.,,2,2,1,2,,The national red button,El Botón Rojo nacional,gpt4_en,patricio,ENGLISH
